case_index,fan_electrical_external,fan_electrical_internal,fan_mechanical_external,fan_mechanical_internal,capacitor,igbt_deltaT,igbt_arrhenius,pcb
4464,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,7.155343749256665e-24,0.000000000000000e+00
4465,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,6.244791815181336e-24,0.000000000000000e+00
4466,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,5.367185408149336e-24,0.000000000000000e+00
4467,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,4.314073231068004e-24,0.000000000000000e+00
4468,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.322886136420834e-24,0.000000000000000e+00
4469,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.594328016569703e-24,0.000000000000000e+00
4470,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.124606449102035e-24,0.000000000000000e+00
4471,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.777173922261705e-24,0.000000000000000e+00
4472,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.576207387261904e-24,0.000000000000000e+00
4473,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.439046335577344e-24,0.000000000000000e+00
4474,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.319481256601066e-24,0.000000000000000e+00
4475,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.206748397804461e-24,0.000000000000000e+00
4476,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.121574673534628e-24,0.000000000000000e+00
4477,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.059653817239208e-24,0.000000000000000e+00
4478,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,9.845891513126243e-25,0.000000000000000e+00
4479,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,8.924922864190591e-25,0.000000000000000e+00
4480,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,8.249569335861829e-25,0.000000000000000e+00
4481,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.815694225185222e-25,0.000000000000000e+00
4482,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.815881112600694e-25,0.000000000000000e+00
4483,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.837109341260981e-25,0.000000000000000e+00
4484,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.905803777303638e-25,0.000000000000000e+00
4485,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.985894899425336e-25,0.000000000000000e+00
4486,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.226534286989101e-25,0.000000000000000e+00
4487,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.642591754242779e-25,0.000000000000000e+00
4488,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.966285181135989e-25,0.000000000000000e+00
4489,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,4.317477204727347e-25,0.000000000000000e+00
4490,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,4.709479584204856e-25,0.000000000000000e+00
4491,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,5.236328261365004e-25,0.000000000000000e+00
4492,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,6.198577284523339e-25,0.000000000000000e+00
4493,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,7.727237031425725e-25,0.000000000000000e+00
4494,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,9.974770816551167e-25,0.000000000000000e+00
4495,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.294829560051576e-24,0.000000000000000e+00
4496,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.549088833366037e-24,0.000000000000000e+00
4497,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.925591134685384e-24,0.000000000000000e+00
4498,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.250272500785251e-24,0.000000000000000e+00
4499,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.760434782545572e-24,0.000000000000000e+00
4500,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.502957600452399e-24,0.000000000000000e+00
4501,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,4.056894064545914e-24,0.000000000000000e+00
4502,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.459488294012529e-24,0.000000000000000e+00
4503,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.151406051419588e-24,0.000000000000000e+00
4504,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.207172514401220e-24,0.000000000000000e+00
4505,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,6.199593852469218e-24,0.000000000000000e+00
4506,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,8.044865131473627e-24,0.000000000000000e+00
4507,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,9.748167023637133e-24,0.000000000000000e+00
4508,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.194398174444804e-23,0.000000000000000e+00
4509,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.286941349539849e-23,0.000000000000000e+00
4510,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.475763635610422e-23,0.000000000000000e+00
4511,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.509779929546726e-23,0.000000000000000e+00
4512,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.537568258776486e-23,0.000000000000000e+00
4513,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.816824962579857e-23,0.000000000000000e+00
4514,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.691242653350981e-23,0.000000000000000e+00
4515,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.932632224405750e-23,0.000000000000000e+00
4516,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.234426768698845e-23,0.000000000000000e+00
4517,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.258560629775493e-23,0.000000000000000e+00
4518,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.752249509808286e-23,0.000000000000000e+00
4519,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.635508313981701e-23,0.000000000000000e+00
4520,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.455558563147728e-23,0.000000000000000e+00
4521,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.232782134516673e-23,0.000000000000000e+00
4522,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.389034750163535e-23,0.000000000000000e+00
4523,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.517977324660570e-23,0.000000000000000e+00
4524,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.541960461380152e-23,0.000000000000000e+00
4525,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.891755106814108e-23,0.000000000000000e+00
4526,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.444840390539161e-23,1.350992607653789e-05
4527,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.751383760998509e-23,0.000000000000000e+00
4528,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.276734248598905e-23,0.000000000000000e+00
4529,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.032647511683872e-23,1.350992607653789e-05
4530,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.366892759559273e-23,0.000000000000000e+00
4531,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,5.830678780152400e-23,0.000000000000000e+00
4532,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,8.935635173861413e-23,0.000000000000000e+00
4533,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.017708418615866e-22,0.000000000000000e+00
4534,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,8.947725694974538e-23,0.000000000000000e+00
4535,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.252096000960114e-23,0.000000000000000e+00
4536,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,4.076314250424782e-23,0.000000000000000e+00
4537,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,8.217710984788614e-23,0.000000000000000e+00
4538,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,9.509703492788379e-23,0.000000000000000e+00
4539,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,9.507593036782580e-23,0.000000000000000e+00
4540,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.079483709979022e-22,0.000000000000000e+00
4541,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.033590000272273e-22,0.000000000000000e+00
4542,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.223225641200140e-22,0.000000000000000e+00
4543,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.217137093659203e-22,0.000000000000000e+00
4544,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,8.580303308628236e-07,1.341505186156953e-22,0.000000000000000e+00
4545,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.349681680846160e-22,0.000000000000000e+00
4546,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,8.580303308628236e-07,1.091046091823344e-22,0.000000000000000e+00
4547,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.536290915386925e-22,0.000000000000000e+00
4548,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.608986227150367e-22,0.000000000000000e+00
4549,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.232866999932191e-22,0.000000000000000e+00
4550,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,9.959947054992376e-23,0.000000000000000e+00
4551,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,7.257500189499657e-23,0.000000000000000e+00
4552,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,5.380404869540528e-23,0.000000000000000e+00
4553,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.934394856463104e-23,0.000000000000000e+00
4554,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.576148311685842e-23,0.000000000000000e+00
4555,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.036596382120996e-23,0.000000000000000e+00
4556,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.749396475880458e-23,0.000000000000000e+00
4557,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.485800397159075e-23,0.000000000000000e+00
4558,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.149275215781203e-23,0.000000000000000e+00
4559,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,9.750433215025812e-24,0.000000000000000e+00
4560,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,9.161820835324527e-24,0.000000000000000e+00
4561,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.002334069285280e-23,0.000000000000000e+00
4562,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.326646031632777e-23,0.000000000000000e+00
4563,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.196851722524209e-23,0.000000000000000e+00
4564,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.195461856155713e-23,0.000000000000000e+00
4565,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.165591874020587e-23,0.000000000000000e+00
4566,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.098729129707760e-23,0.000000000000000e+00
4567,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,9.966378447838664e-24,0.000000000000000e+00
4568,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,9.024151728055163e-24,0.000000000000000e+00
4569,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,8.858978894950894e-24,0.000000000000000e+00
4570,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,7.673933402705445e-24,0.000000000000000e+00
4571,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,7.549948882765721e-24,0.000000000000000e+00
4572,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,9.876217726792592e-24,0.000000000000000e+00
4573,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.160604742227683e-23,0.000000000000000e+00
4574,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,8.580303308628236e-07,2.033045713643184e-23,0.000000000000000e+00
4575,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,8.580303308628236e-07,1.698350938207427e-23,0.000000000000000e+00
4576,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.999470549212671e-23,0.000000000000000e+00
4577,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.436232930175972e-23,0.000000000000000e+00
4578,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,8.775595793583370e-24,0.000000000000000e+00
4579,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,8.580303308628236e-07,6.631058266775014e-24,0.000000000000000e+00
4580,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,8.580303308628236e-07,8.478988392604351e-24,0.000000000000000e+00
4581,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,7.946013837822157e-24,0.000000000000000e+00
4582,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,6.699437709302912e-24,0.000000000000000e+00
4583,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,5.591720732430170e-24,0.000000000000000e+00
4584,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,5.177782792262717e-24,0.000000000000000e+00
4585,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,4.851495529978155e-24,0.000000000000000e+00
4586,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,4.478572203264487e-24,0.000000000000000e+00
4587,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,4.330756943363665e-24,0.000000000000000e+00
4588,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.816629050139638e-24,0.000000000000000e+00
4589,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.393507702478530e-24,0.000000000000000e+00
4590,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.260945852266539e-24,0.000000000000000e+00
4591,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.047203423557457e-24,0.000000000000000e+00
4592,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,3.058711325927842e-24,0.000000000000000e+00
4593,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.978552007937670e-24,0.000000000000000e+00
4594,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.650640989798144e-24,0.000000000000000e+00
4595,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.466271332412080e-24,0.000000000000000e+00
4596,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.309129648653201e-24,0.000000000000000e+00
4597,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,2.142835226269462e-24,0.000000000000000e+00
4598,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.972225848889186e-24,0.000000000000000e+00
4599,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.886600249822141e-24,0.000000000000000e+00
4600,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.816721116726807e-24,0.000000000000000e+00
4601,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.720263319747364e-24,0.000000000000000e+00
4602,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.639111643505200e-24,0.000000000000000e+00
4603,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.582835823199645e-24,0.000000000000000e+00
4604,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.529229194431428e-24,0.000000000000000e+00
4605,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.451385036529268e-24,0.000000000000000e+00
4606,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.350466732240306e-24,0.000000000000000e+00
4607,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.266769543936187e-24,0.000000000000000e+00
4608,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.181711908487785e-24,0.000000000000000e+00
4609,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.116101440817556e-24,0.000000000000000e+00
4610,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,1.045002806792497e-24,0.000000000000000e+00
4611,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,5.173579972012715e-25,0.000000000000000e+00
4612,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,5.165043428077759e-25,0.000000000000000e+00
4613,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,5.232142076552072e-25,0.000000000000000e+00
4614,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,5.334797338057842e-25,0.000000000000000e+00
4615,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,5.488890817847282e-25,0.000000000000000e+00
4616,4.250493619197638e-08,1.219964543113919e-07,2.463471453877476e-07,3.710853664069046e-07,9.566123362813159e-07,0.000000000000000e+00,5.597558232337620e-25,0.000000000000000e+00
