case_index,fan_electrical_external,fan_electrical_internal,fan_mechanical_external,fan_mechanical_internal,capacitor,igbt_deltaT,igbt_arrhenius,pcb
44740,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44741,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44742,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44743,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44744,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44745,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44746,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44747,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44748,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44749,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44750,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44751,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44752,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44753,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44754,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44755,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44756,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44757,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44758,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44759,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44760,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44761,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44762,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44763,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44764,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44765,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44766,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44767,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44768,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44769,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44770,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,2.749654753016457e-14,4.665141716873611e-11
44771,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,1.067035293604136e-06,4.665141716873611e-11
44772,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,2.807492381532136e-07,4.665141716873611e-11
44773,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,2.870031623657315e-07,4.665141716873611e-11
44774,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,2.863570363752335e-07,4.665141716873611e-11
44775,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,2.870859941360617e-07,4.665141716873611e-11
44776,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,2.901410685439853e-07,4.665141716873611e-11
44777,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,2.925818647491363e-07,4.665141716873611e-11
44778,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,2.943356686378818e-07,4.665141716873611e-11
44779,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,2.934050626966867e-07,4.665141716873611e-11
44780,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,2.958944581596615e-07,4.665141716873611e-11
44781,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,3.026814363689784e-07,4.665141716873611e-11
44782,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,3.336717043253731e-07,4.665141716873611e-11
44783,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,3.878947304154299e-07,4.665141716873611e-11
44784,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,4.367980933668962e-07,4.665141716873611e-11
44785,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,4.200723323843414e-07,4.665141716873611e-11
44786,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,2.346689388401451e-07,4.665141716873611e-11
44787,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,1.264852586724426e-07,4.665141716873611e-11
44788,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,7.218097012931884e-08,4.665141716873611e-11
44789,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,4.141125978360480e-08,4.665141716873611e-11
44790,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,2.369568996782779e-08,4.665141716873611e-11
44791,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,9.647683853193135e-09,4.665141716873611e-11
44792,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,3.638642524704550e-09,4.665141716873611e-11
44793,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,1.472894056653643e-09,4.665141716873611e-11
44794,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,6.861426184879651e-10,4.665141716873611e-11
44795,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,3.101618537505237e-10,4.665141716873611e-11
44796,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,1.556400918763574e-10,4.665141716873611e-11
44797,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.172299558230410e-11,4.665141716873611e-11
44798,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,2.403709515186044e-11,4.665141716873611e-11
44799,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,5.689438099783871e-12,4.665141716873611e-11
44800,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,9.769669654123261e-13,4.665141716873611e-11
44801,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,6.265786678520655e-14,4.665141716873611e-11
44802,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,1.859369017185408e-14,4.665141716873611e-11
44803,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,1.428058207895760e-15,4.665141716873611e-11
44804,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44805,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44806,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44807,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44808,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44809,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44810,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44811,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44812,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44813,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44814,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44815,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44816,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44817,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44818,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44819,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44820,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44821,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44822,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44823,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44824,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44825,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44826,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44827,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44828,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44829,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44830,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44831,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44832,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44833,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44834,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44835,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44836,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44837,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44838,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44839,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44840,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44841,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44842,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44843,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44844,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44845,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44846,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44847,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44848,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44849,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44850,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44851,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44852,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44853,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44854,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44855,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44856,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44857,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44858,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44859,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44860,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44861,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44862,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44863,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44864,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44865,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44866,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44867,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44868,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44869,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44870,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44871,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44872,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44873,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44874,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44875,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44876,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44877,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44878,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44879,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44880,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44881,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44882,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44883,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44884,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44885,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44886,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44887,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44888,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44889,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44890,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44891,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,8.333333333333334e-12,4.665141716873611e-11
44892,6.031780062107587e-08,7.695660346544624e-08,2.407463436046460e-07,5.878264486226999e-07,1.475035316911858e-07,0.000000000000000e+00,1.670227933525567e-15,4.665141716873611e-11
